time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.17817557732153314,-0.021479026236209904,11.387188884298187,6.236887992284981,0.05399766698460251,0.0,-0.45241638692165975,-0.15363456336449585,1.8878617200937062,-0.16653029270070294,-0.09781460335432493,0.0,416.323322379291,416.60493763741283,415.72110303698463,415.0517694610605
1.2600000000000007,-0.2067868619476676,-0.031951076166886756,11.510349789322143,6.241929539728181,0.04831468712367837,0.0,-0.5004904038248914,-0.19477880157907468,2.2169843658730137,-0.1252407796995752,-0.09414191483632516,0.0,508.77623722424124,509.03243011178444,506.27479388255574,509.2178364870157
1.3200000000000007,-0.23797496952576022,-0.044661579713661435,11.650044108374686,6.2374170654239585,0.04265606467241323,0.0,-0.538420648004964,-0.22940447709889317,2.4390492864938422,-0.14545948873169998,-0.09582055462609142,0.0,478.6813925153272,478.54672369865676,480.50508549881084,478.95527936282457
1.3800000000000008,-0.27127025140555744,-0.059499310493743025,11.802137614191924,6.236713233153882,0.0382845911730767,0.0,-0.5709217614815049,-0.2652119623167026,2.6303267305678784,-0.17771354164858552,-0.10993524209858425,0.0,471.1809762844443,470.0804086425402,472.70511480830226,470.19141591619217
1.4400000000000008,-0.306395088591896,-0.07652319436550352,11.965388883344293,6.227915034103832,0.03226365647310825,0.0,-0.599221931906868,-0.30321470466226735,2.810926034507798,-0.19392130851507913,-0.1195302130926053,0.0,468.97040994586064,468.2138740894566,469.5344996770166,468.24480611465634
1.5000000000000009,-0.3428888636623287,-0.0956964448081329,12.133452667627845,6.216663354492514,0.02539490034764391,0.0,-0.616662542440621,-0.3368389905020787,2.7912094117359145,-0.2020128490045479,-0.11458211171862763,0.0,405.445399311281,405.8757933085262,406.24842599338854,405.4803769250349
1.560000000000001,-0.38046944379948355,-0.11750697097337603,12.30652780269772,6.205316928001626,0.019689473070535257,0.0,-0.6353778539918844,-0.3914586082194159,2.9774088471498814,-0.19350005789537209,-0.12769009408834406,0.0,471.7518276951881,470.7267305641779,471.25103476455945,471.8722854316161
1.620000000000001,-0.4189478540127651,-0.14249100062533906,12.486163557673803,6.193697925990442,0.012081972212523162,0.0,-0.6465380590851524,-0.4424059260093297,3.0102833079970925,-0.1940986064911822,-0.1260783544145263,0.0,425.03695523867964,425.1595127009295,424.3660687875945,424.27613616026366
1.680000000000001,-0.4580323767569343,-0.17120432545144804,12.67284291283143,6.185081608148693,0.009227297261252154,0.0,-0.6559713792793646,-0.5156837846230456,3.21170619825919,-0.1761950463343802,-0.15108353672840494,0.0,478.55072668827086,476.6281885056839,476.57167923764905,477.9064746512647
1.740000000000001,-0.49757302957940247,-0.20416572496662533,12.868090481185806,6.176772364405597,0.003927362477011975,0.0,-0.6615034951852975,-0.5838173274260265,3.296213090678684,-0.19391709309637098,-0.1309947958537525,0.0,441.9145799615697,443.5478802145385,444.32522834394405,442.8376693659467
1.8000000000000012,-0.537330405045464,-0.2413772860328531,13.068225732211708,6.1657512435558335,6.279277301188904,0.0,-0.662969731992667,-0.6576399589353018,3.3745970068070794,-0.18645169172298845,-0.13010750360256032,0.0,440.38001631678617,440.43756832191315,443.23574004728715,443.8131173712223
1.8600000000000012,-0.5770198722581458,-0.2832629450513638,13.273261365706453,6.155581225113371,6.2719726918851375,0.0,-0.6592797576503666,-0.7395428690053437,3.459518896462183,-0.1765401944319069,-0.1234557694519035,0.0,445.45852051596694,445.9872658671005,443.55965315464744,444.34040527635574
1.9200000000000013,-0.6163894002122289,-0.3301890474107161,13.482749647489877,6.145095548546561,6.275329780153438,0.0,-0.6533997701724019,-0.825641393741517,3.523046849329315,-0.18151644914206208,-0.16061738167656334,0.0,440.3523008819947,437.2497815845118,439.2569125782078,438.8129405452762
1.9800000000000013,-0.6554280156102219,-0.3824193027614291,13.695650789980558,6.139410871292338,6.266426762203498,0.0,-0.6470381659322417,-0.9159085732265817,3.573386161251877,-0.157693642881746,-0.15235664617466488,0.0,435.47179101930146,436.1381306337355,434.09617331595234,436.061114688096
2.0400000000000014,-0.6938993289219765,-0.4405909514205804,13.91430342212366,6.129972348873457,6.265845412614263,0.0,-0.6353196006396733,-1.0240954372206388,3.7143709103078724,-0.16094751717876332,-0.18563026545892697,0.0,465.66208516900303,463.02743412388264,464.8047126007623,464.52689902309567
2.1000000000000014,-0.7316355694975333,-0.5053926207066063,14.141171932200987,6.128994296260583,6.260607408993799,0.0,-0.6219743661232968,-1.1359671972823322,3.8474034838392708,-0.19444258510487958,-0.1601965251151904,0.0,462.8758147837976,464.84436211791456,464.18688276046026,461.5234246996601
2.1600000000000015,-0.7684273251096868,-0.5770623583137823,14.376559896116053,6.117315973264146,6.2509838798361415,0.0,-0.603374249421012,-1.2542147716094907,3.9980490585871347,-0.19546782100928586,-0.16158210704299503,0.0,470.46078512228934,470.33050644526617,469.48614584545777,469.3717644335519
2.2200000000000015,-0.8039346571150424,-0.6558659337823993,14.619636521986536,6.105681309140287,6.241910626563792,0.0,-0.5792706215789122,-1.3736919529028522,4.103815302410311,-0.20022608399220762,-0.15406288767746104,0.0,458.12778949900485,458.70215531183794,457.5925740926259,457.1768363182783
2.2800000000000016,-0.837924388660363,-0.7416908303668498,14.866905601855073,6.096349400493853,6.240096639860134,0.0,-0.5535848819428578,-1.4879563316562472,4.138102787963639,-0.21940640018831992,-0.18514735765412033,0.0,438.07649108632563,435.4573719995365,437.3215482750645,435.6779069710775
2.3400000000000016,-0.8702254700045869,-0.8348920908680265,15.117914438321169,6.083291729082223,6.229173944452059,0.0,-0.5220328325518853,-1.6199816682171597,4.228118016652956,-0.22438269536113586,-0.19122514200167726,0.0,456.0987374568964,455.5799408064227,455.1212732283201,454.6755809890977
2.4000000000000017,-0.9003793792151288,-0.9363826315734631,15.374817117972224,6.073319794681144,6.219330296916393,0.0,-0.4820838120397518,-1.7639438417979094,4.334516226016893,-0.24608709734295883,-0.1783898022861794,0.0,460.80728360446244,461.7883846281256,463.6201793203054,461.8603504581561
2.4600000000000017,-0.9279215864385061,-1.046974979923323,15.639211936383806,6.062454701757808,6.226116649223718,0.0,-0.43682520802043195,-1.9234911627491327,4.477680072100092,-0.26895582114349853,-0.22541913643745973,0.0,476.47843172599096,472.8346002626099,476.0861205011998,474.2727525217272
2.520000000000002,-0.9530123070389176,-1.166680025453418,15.908963878804851,6.047356573207665,6.215006507193355,0.0,-0.3984880397192675,-2.067998361253472,4.513358603520014,-0.2813893672037515,-0.2095547684003496,0.0,442.4114045338191,443.6677853236174,444.43450821914575,443.33855328042966
2.580000000000002,-0.9751921662870622,-1.2966660024412944,16.186213337975484,6.031750985953053,6.202631301100528,0.0,-0.3394228850025243,-2.2664608224103233,4.726614056954074,-0.27015032531830746,-0.21577744758972456,0.0,499.9017677279696,499.40934360767477,498.77859043232456,499.5301132692997
2.640000000000002,-0.9934414626926326,-1.4391951659245599,16.47717504180789,6.01795567021478,6.192223889123124,0.0,-0.2676587905355635,-2.4858849830910574,4.9702097212123135,-0.2542908341410311,-0.19948169388647694,0.0,511.4272119632954,512.5495442788895,510.28067796308625,511.35102985835476
2.700000000000002,-1.0077875968683887,-1.5933211306820725,16.77564735494371,6.0027121552911495,6.180323041298916,0.0,-0.20949131766122236,-2.6529138372900007,4.978086053573499,-0.25725791077335763,-0.20378300254029494,0.0,443.70545923407167,443.312475372254,443.2242392074529,442.91457274411016
2.760000000000002,-1.0185005977134187,-1.7575339569434447,17.07377716340962,5.9876825823575235,6.1681743509249,0.0,-0.14656373011919335,-2.822066435530955,4.958873598095357,-0.25137783102840067,-0.20169225618669032,0.0,435.49668291170997,435.63018479694966,436.32731084497476,436.7512880777307
2.820000000000002,-1.0251132101229834,-1.9324394808131602,17.37158880211512,5.97335484061826,6.1576670613522495,0.0,-0.07294251616827369,-3.009288251171538,4.967281465550273,-0.24298603047355796,-0.21677718642534924,0.0,447.09536588126707,445.8225495375563,447.0360420314511,447.6580060684293
2.880000000000002,-1.0267745218540119,-2.11964941958812,17.672309526913374,5.958775696497122,6.148165804880627,0.0,0.018480178928086344,-3.2322490837956375,5.055297892234932,-0.24298514667692597,-0.1974338390634762,0.0,473.2378987942136,474.68421158640365,475.24853797282515,475.1937604727175
2.940000000000002,-1.0232165733691347,-2.319424510481599,17.97490868038892,5.944202051810279,6.136704632429623,0.0,0.10109343118316394,-3.428049163577044,5.030461298668897,-0.24273777923891957,-0.19173399675972216,0.0,439.8200468201998,440.2542211826674,441.8699250703186,441.8309475748181
3.000000000000002,-1.014326036528723,-2.531599785415002,18.277045205753513,5.930729998172428,6.128785511093813,0.0,0.19594672482384673,-3.6454871864605827,5.03966400713957,-0.2554507285480583,-0.172159473345161,0.0,454.3339839124866,455.8686283788722,454.2159181072681,453.13522735391444
3.0600000000000023,-0.9998508935457076,-2.756427826474409,18.57809235922969,5.9400713808197505,6.1202568407518,0.0,0.2872736527053887,-3.848083720226867,4.995279736032595,-0.31107360129788186,-0.18811025040410093,0.0,437.53600740550706,436.1746913759086,441.61867135871836,436.9280601087335
3.1200000000000023,-0.9786328891868191,-2.995560125547187,18.882747974478992,5.939467657654074,6.110201501564964,0.0,0.4209773760795326,-4.1227291420768735,5.158341580833797,-0.26570612304306485,-0.17709690820099844,0.0,504.82528224550435,505.5910038021813,502.8801317028079,506.0786982794829
3.1800000000000024,-0.9499210800054035,-3.2497351694709353,19.193029607153942,5.93694822239911,6.100677729251968,0.0,0.5369119678800813,-4.349849587160939,5.183498144334249,-0.3070601260068096,-0.16673573004834985,0.0,465.01128067262846,465.7949016551119,466.3983956436504,463.0808632703374
3.2400000000000024,-0.914440325969088,-3.517007586197191,19.502963198914355,5.919213190273727,6.098448650467109,0.0,0.6459192000670867,-4.560558712798623,5.146499874981402,-0.31743143898225096,-0.13736801144760766,0.0,444.4148764696417,446.79282461455705,448.50275492754344,447.56173295237096
3.3000000000000025,-0.8721483959369717,-3.797633866791264,19.8115864492207,5.90038834408173,6.0904830076006355,0.0,0.7644160152305055,-4.795021683354926,5.139393043877605,-0.3239223033503059,-0.13268548147139808,0.0,459.380549185621,459.7354174288131,460.02023192748675,459.40501168062707
3.3600000000000025,-0.8227247708471086,-4.092415118791693,20.11900790512967,5.88252414350049,6.082627833131781,0.0,0.8836066713927211,-5.032288361744238,5.106535653681059,-0.3113411510720053,-0.13764889376777503,0.0,455.5147698231563,455.10141185989846,453.2237477131399,454.13184388192985
3.4200000000000026,-0.7661859988534404,-4.401402490049901,20.42350423877706,5.865072170330031,6.076532050753649,0.0,1.0014408717804903,-5.268501430936724,5.042038563515755,-0.3003422882332562,-0.12269365023627576,0.0,445.79282619802524,446.9973941635639,447.093292272262,447.89296967682014
3.4800000000000026,-0.7028324955973271,-4.724143605428374,20.72239334758815,5.848089576558081,6.069288069675967,0.0,1.1108479003315277,-5.490692210686793,4.919944669841531,-0.2903194666608376,-0.11995002511969378,0.0,430.13193915553455,430.35035272216356,428.23855871006396,428.9972719939988
3.5400000000000027,-0.6322373611484678,-5.061561839920822,21.016144830501585,5.8325859088086744,6.062107646833606,0.0,1.2427887251574425,-5.757567567410589,4.870223594843447,-0.3067301767882305,-0.12300319493494491,0.0,458.2681616623181,458.01261368371945,458.08406250024717,456.6904635676649
3.6000000000000028,-0.5545162964176581,-5.413483276402149,21.303075904666784,5.815225805784845,6.054732175472035,0.0,1.3484103110710768,-5.974295472747587,4.693329388761328,-0.2966766300950449,-0.12278682948076268,0.0,414.2671145212049,414.2712522626739,415.29963219969716,416.0801020018457
3.660000000000003,-0.4694647077233032,-5.780398405786197,21.582681168454222,5.79802042014294,6.051074653989783,0.0,1.4867365257149827,-6.257266543583124,4.625153188706367,-0.3064150889665841,-0.14512069658024848,0.0,458.3696914658759,456.57581344436954,457.9325239373267,457.0681409115724
3.720000000000003,-0.3756159374565397,-6.165412382636319,21.859553232932832,5.780129525387711,6.042925904747733,0.0,1.642006697375298,-6.577491731105954,4.601596439614346,-0.31540990993873397,-0.15459581512735476,0.0,477.40332055691863,476.66061350231786,478.0110167324886,477.23440576382484
3.780000000000003,-0.2729304567094481,-6.568750133564684,22.132588356766924,5.762421852293354,6.04071489607812,0.0,1.7807792305204722,-6.868131458778069,4.497849558354963,-0.30446812533050005,-0.18493812861975933,0.0,454.9947254583616,452.5328828971924,454.4936851531184,455.2733309543759
